state,record_date,total_confirmed,cured,deaths,confirmed
Ladakh,2020-11-13,0,6151,89,7211
Madhya Pradesh,2020-11-13,0,169260,3065,180997
Maharashtra,2020-11-13,0,1605064,45682,1736329
Manipur,2020-11-13,0,17889,207,21211
Meghalaya,2020-11-13,0,9368,98,10511
Mizoram,2020-11-13,0,2739,2,3309
Nagaland,2020-11-13,0,8776,50,9615
Odisha,2020-11-13,0,293741,1483,305986
Puducherry,2020-11-13,0,34501,607,36179
Punjab,2020-11-13,0,130018,4412,139869
Rajasthan,2020-11-13,0,199943,2032,219327
Sikkim,2020-11-13,0,4019,85,4368
Tamil Nadu,2020-11-13,0,722686,11440,752521
Telangana,2020-11-13,0,237172,1397,255663
Tripura,2020-11-13,0,30314,360,31841
Uttarakhand,2020-11-13,0,61990,1093,67239
Uttar Pradesh,2020-11-13,0,475175,7302,505426
West Bengal,2020-11-13,0,381149,7506,420840
Andaman and Nicobar Islands,2020-11-14,0,4304,61,4518
Andhra Pradesh,2020-11-14,0,824189,6847,851298
Arunachal Pradesh,2020-11-14,0,14319,47,15758
Assam,2020-11-14,0,204721,958,210068
Bihar,2020-11-14,0,218313,1174,225124
Chandigarh,2020-11-14,0,14381,246,15636
Chhattisgarh,2020-11-14,0,187522,2545,209288
Dadra and Nagar Haveli and Daman and Diu,2020-11-14,0,3259,2,3281
Delhi,2020-11-14,0,423078,7423,474830
Goa,2020-11-14,0,43388,658,45761
Gujarat,2020-11-14,0,169936,3791,186116
Haryana,2020-11-14,0,174380,2006,195799
Himachal Pradesh,2020-11-14,0,21846,423,29008
Jammu and Kashmir,2020-11-14,0,94375,1574,101594
Jharkhand,2020-11-14,0,101569,921,105781
Karnataka,2020-11-14,0,818392,11491,857928
Kerala,2020-11-14,0,434730,1822,514060
Ladakh,2020-11-14,0,6213,89,7291
Madhya Pradesh,2020-11-14,0,170093,3076,182045
Maharashtra,2020-11-14,0,1609607,45809,1740461
Manipur,2020-11-14,0,18144,213,21425
Meghalaya,2020-11-14,0,9455,98,10581
Mizoram,2020-11-14,0,2792,3,3368
Nagaland,2020-11-14,0,8859,52,9638
Odisha,2020-11-14,0,295245,1495,307004
Puducherry,2020-11-14,0,34571,608,36252
Punjab,2020-11-14,0,130406,4428,140605
Rajasthan,2020-11-14,0,201770,2044,221471
Sikkim,2020-11-14,0,4036,86,4415
Tamil Nadu,2020-11-14,0,725258,11454,754460
Telangana,2020-11-14,0,238908,1401,256713
Tripura,2020-11-14,0,30414,362,31919
Uttarakhand,2020-11-14,0,62302,1097,67706
Uttar Pradesh,2020-11-14,0,477180,7327,507602
West Bengal,2020-11-14,0,385617,7557,424675
Andaman and Nicobar Islands,2020-11-15,0,4315,61,4527
Andhra Pradesh,2020-11-15,0,826344,6854,852955
Arunachal Pradesh,2020-11-15,0,14421,48,15792
Assam,2020-11-15,0,205250,961,210175
Bihar,2020-11-15,0,218689,1179,225595
Chandigarh,2020-11-15,0,14381,246,15636
Chhattisgarh,2020-11-15,0,188167,2562,210004
Dadra and Nagar Haveli and Daman and Diu,2020-11-15,0,3263,2,3285
Delhi,2020-11-15,0,430195,7519,482170
Goa,2020-11-15,0,43533,659,45845
Gujarat,2020-11-15,0,170931,3797,187240
Haryana,2020-11-15,0,176368,2011,197917
Himachal Pradesh,2020-11-15,0,22183,431,29330
Jammu and Kashmir,2020-11-15,0,94851,1580,102159
Jharkhand,2020-11-15,0,101897,922,105935
Karnataka,2020-11-15,0,820590,11508,860082
Kerala,2020-11-15,0,441523,1848,520417
Ladakh,2020-11-15,0,6289,89,7356
Madhya Pradesh,2020-11-15,0,170969,3083,183057
Maharashtra,2020-11-15,0,1612314,45914,1744698
Manipur,2020-11-15,0,18334,218,21636
Meghalaya,2020-11-15,0,9518,100,10632
Mizoram,2020-11-15,0,2820,4,3393
Nagaland,2020-11-15,0,8891,52,9750
Odisha,2020-11-15,0,296516,1510,307906
Puducherry,2020-11-15,0,34637,608,36299
Punjab,2020-11-15,0,130406,4428,140605
Rajasthan,2020-11-15,0,203524,2056,223633
Sikkim,2020-11-15,0,4073,87,4456
Tamil Nadu,2020-11-15,0,727752,11466,756372
Telangana,2020-11-15,0,240545,1404,257374
Tripura,2020-11-15,0,30478,362,31945
Uttarakhand,2020-11-15,0,62483,1102,68002
Uttar Pradesh,2020-11-15,0,479182,7354,509903
West Bengal,2020-11-15,0,390096,7610,428498
Andaman and Nicobar Islands,2020-11-16,0,4330,61,4536
Andhra Pradesh,2020-11-16,0,828484,6868,854011
Arunachal Pradesh,2020-11-16,0,14500,48,15812
Assam,2020-11-16,0,205639,963,210268
Bihar,2020-11-16,0,219263,1184,225901
Chandigarh,2020-11-16,0,14468,248,15804
Chhattisgarh,2020-11-16,0,188869,2578,210534
Dadra and Nagar Haveli and Daman and Diu,2020-11-16,0,3267,2,3291
Delhi,2020-11-16,0,437801,7614,485405
Goa,2020-11-16,0,43656,662,45903
Gujarat,2020-11-16,0,171932,3803,188310
Haryana,2020-11-16,0,178298,2019,199874
Himachal Pradesh,2020-11-16,0,22392,442,29713
Jammu and Kashmir,2020-11-16,0,95342,1589,102619
Jharkhand,2020-11-16,0,102188,924,106064
Karnataka,2020-11-16,0,822953,11529,861647
Kerala,2020-11-16,0,448207,1869,524998
Ladakh,2020-11-16,0,6385,89,7396
Madhya Pradesh,2020-11-16,0,171691,3090,183927
Maharashtra,2020-11-16,0,1615379,45974,1747242
Manipur,2020-11-16,0,18593,221,21871
Meghalaya,2020-11-16,0,9594,100,10665
Mizoram,2020-11-16,0,2876,4,3396
Nagaland,2020-11-16,0,8913,52,9885
Odisha,2020-11-16,0,297862,1527,308659
Puducherry,2020-11-16,0,34732,608,36324
Punjab,2020-11-16,0,131431,4458,141658
Rajasthan,2020-11-16,0,205414,2066,225817
Sikkim,2020-11-16,0,4125,89,4498
Tamil Nadu,2020-11-16,0,730272,11478,758191
Telangana,2020-11-16,0,242084,1407,257876
Tripura,2020-11-16,0,30555,364,31962
Uttarakhand,2020-11-16,0,62543,1107,68215
Uttar Pradesh,2020-11-16,0,480965,7372,511304
West Bengal,2020-11-16,0,394576,7661,431551
Andaman and Nicobar Islands,2020-11-17,0,4346,61,4557
Andhra Pradesh,2020-11-17,0,829991,6881,854764
Arunachal Pradesh,2020-11-17,0,14588,48,15868
Assam,2020-11-17,0,206044,964,210454
Bihar,2020-11-17,0,220007,1189,226417
Chandigarh,2020-11-17,0,14584,250,15886
Chhattisgarh,2020-11-17,0,190463,2604,211644
Dadra and Nagar Haveli and Daman and Diu,2020-11-17,0,3273,2,3294
Delhi,2020-11-17,0,441361,7713,489202
Goa,2020-11-17,0,43941,663,46028
Gujarat,2020-11-17,0,172972,3808,189236
Haryana,2020-11-17,0,180647,2038,202027
Himachal Pradesh,2020-11-17,0,22931,450,30156
Jammu and Kashmir,2020-11-17,0,95824,1597,103009
Jharkhand,2020-11-17,0,102548,928,106230
Karnataka,2020-11-17,0,825141,11541,862804
Kerala,2020-11-17,0,454774,1888,527708
Ladakh,2020-11-17,0,6456,93,7493
Madhya Pradesh,2020-11-17,0,172436,3092,184524
Maharashtra,2020-11-17,0,1618380,46034,1749777
Manipur,2020-11-17,0,18832,224,22049
Meghalaya,2020-11-17,0,9672,101,10706
Mizoram,2020-11-17,0,2915,5,3444
Nagaland,2020-11-17,0,8959,53,10025
Odisha,2020-11-17,0,299159,1543,309408
Puducherry,2020-11-17,0,34827,608,36337
Punjab,2020-11-17,0,132001,4480,142082
Rajasthan,2020-11-17,0,207224,2078,227986
Sikkim,2020-11-17,0,4137,91,4521
Tamil Nadu,2020-11-17,0,732656,11495,759916
Telangana,2020-11-17,0,243686,1410,258828
Tripura,2020-11-17,0,30631,364,32039
Uttarakhand,2020-11-17,0,63158,1116,68458
Uttar Pradesh,2020-11-17,0,482854,7393,512850
West Bengal,2020-11-17,0,398952,7714,434563
Andaman and Nicobar Islands,2020-11-18,0,4363,61,4574
Andhra Pradesh,2020-11-18,0,832284,6890,856159
Arunachal Pradesh,2020-11-18,0,14644,48,15904
Assam,2020-11-18,0,206401,966,210696
Bihar,2020-11-18,0,220668,1194,227018
Chandigarh,2020-11-18,0,14744,252,16022
Chhattisgarh,2020-11-18,0,192181,2623,213365
Dadra and Nagar Haveli and Daman and Diu,2020-11-18,0,3274,2,3297
Delhi,2020-11-18,0,445782,7812,495598
Goa,2020-11-18,0,44132,667,46182
Gujarat,2020-11-18,0,174088,3815,190361
Haryana,2020-11-18,0,183261,2063,204477
Himachal Pradesh,2020-11-18,0,23506,462,30740
Jammu and Kashmir,2020-11-18,0,96392,1604,103581
Jharkhand,2020-11-18,0,102891,931,106491
Karnataka,2020-11-18,0,827241,11557,864140
Kerala,2020-11-18,0,461394,1915,533500
Ladakh,2020-11-18,0,6539,94,7563
Madhya Pradesh,2020-11-18,0,173284,3102,185446
Maharashtra,2020-11-18,0,1623503,46102,1752509
Manipur,2020-11-18,0,19065,225,22208
Meghalaya,2020-11-18,0,9955,102,10791
Mizoram,2020-11-18,0,2972,5,3481
Nagaland,2020-11-18,0,8997,53,10188
Odisha,2020-11-18,0,300474,1560,310052
Puducherry,2020-11-18,0,34958,608,36409
Punjab,2020-11-18,0,132266,4510,142597
Rajasthan,2020-11-18,0,209058,2089,230180
Sikkim,2020-11-18,0,4144,92,4548
Tamil Nadu,2020-11-18,0,734970,11513,761568
Telangana,2020-11-18,0,245293,1415,259776
Tripura,2020-11-18,0,30750,364,32112
Uttarakhand,2020-11-18,0,63603,1119,68887
Uttar Pradesh,2020-11-18,0,484692,7412,514270
West Bengal,2020-11-18,0,403340,7766,438217
Andaman and Nicobar Islands,2020-11-19,0,4378,61,4593
Andhra Pradesh,2020-11-19,0,833980,6899,857395
Arunachal Pradesh,2020-11-19,0,14715,48,15945
Assam,2020-11-19,0,206611,969,210865
Bihar,2020-11-19,0,221272,1201,227822
Chandigarh,2020-11-19,0,14833,253,16167
Chhattisgarh,2020-11-19,0,193997,2646,215413
Dadra and Nagar Haveli and Daman and Diu,2020-11-19,0,3274,2,3305
Delhi,2020-11-19,0,452683,7943,503084
Goa,2020-11-19,0,44310,670,46344
Gujarat,2020-11-19,0,175362,3823,191642
Haryana,2020-11-19,0,185403,2093,207039
Himachal Pradesh,2020-11-19,0,24025,475,31401
Jammu and Kashmir,2020-11-19,0,96972,1613,104155
Jharkhand,2020-11-19,0,103171,934,106742
Karnataka,2020-11-19,0,829188,11578,865931
Kerala,2020-11-19,0,468460,1943,539919
Ladakh,2020-11-19,0,6605,94,7623
Madhya Pradesh,2020-11-19,0,174202,3115,186655
Maharashtra,2020-11-19,0,1630111,46202,1757520
Manipur,2020-11-19,0,19259,231,22318
Meghalaya,2020-11-19,0,10014,103,10870
Mizoram,2020-11-19,0,3021,5,3513
Nagaland,2020-11-19,0,9057,54,10366
Odisha,2020-11-19,0,301777,1575,310920
Puducherry,2020-11-19,0,35152,608,36465
Punjab,2020-11-19,0,132917,4541,143395
Rajasthan,2020-11-19,0,210779,2101,232358
Sikkim,2020-11-19,0,4182,95,4577
Tamil Nadu,2020-11-19,0,737281,11531,763282
Telangana,2020-11-19,0,246733,1419,260834
Tripura,2020-11-19,0,30856,364,32217
Uttarakhand,2020-11-19,0,64032,1128,69307
Uttar Pradesh,2020-11-19,0,487221,7441,516616
West Bengal,2020-11-19,0,407769,7820,441885
Andaman and Nicobar Islands,2020-11-20,0,4398,61,4604
Andhra Pradesh,2020-11-20,0,835801,6910,858711
Arunachal Pradesh,2020-11-20,0,14800,49,15976
Assam,2020-11-20,0,206878,969,211040
Bihar,2020-11-20,0,221924,1209,228511
Chandigarh,2020-11-20,0,14963,254,16322
Chhattisgarh,2020-11-20,0,195469,2672,217562
Dadra and Nagar Haveli and Daman and Diu,2020-11-20,0,3274,2,3307
Delhi,2020-11-20,0,459368,8041,510630
Goa,2020-11-20,0,44467,670,46480
Gujarat,2020-11-20,0,176475,3830,192982
Haryana,2020-11-20,0,187559,2113,209251
Himachal Pradesh,2020-11-20,0,24729,488,32197
Jammu and Kashmir,2020-11-20,0,97537,1618,104715
Jharkhand,2020-11-20,0,103435,937,106972
Karnataka,2020-11-20,0,830988,11604,867780
Kerala,2020-11-20,0,475320,1969,545641
Ladakh,2020-11-20,0,6619,95,7714
Madhya Pradesh,2020-11-20,0,175089,3129,188018
Maharashtra,2020-11-20,0,1635971,46356,1763055
Manipur,2020-11-20,0,19431,231,22548
Meghalaya,2020-11-20,0,10074,104,10979
Mizoram,2020-11-20,0,3025,5,3541
Nagaland,2020-11-20,0,9110,54,10460
Odisha,2020-11-20,0,302796,1592,311788
Puducherry,2020-11-20,0,35254,609,36533
Punjab,2020-11-20,0,133427,4556,144177
Rajasthan,2020-11-20,0,212623,2116,234907
Sikkim,2020-11-20,0,4218,95,4609
Tamil Nadu,2020-11-20,0,739532,11550,764989
Telangana,2020-11-20,0,247790,1423,261728
Tripura,2020-11-20,0,30968,365,32292
Uttarakhand,2020-11-20,0,64427,1133,69693
Uttar Pradesh,2020-11-20,0,488911,7480,519148
West Bengal,2020-11-20,0,411759,7873,445505
Andaman and Nicobar Islands,2020-11-21,0,4408,61,4617
Andhra Pradesh,2020-11-21,0,837630,6920,859932
Arunachal Pradesh,2020-11-21,0,14870,49,16001
Assam,2020-11-21,0,207029,971,211204
Bihar,2020-11-21,0,222420,1212,228886
Chandigarh,2020-11-21,0,15096,255,16472
Chhattisgarh,2020-11-21,0,196896,2691,219404
Dadra and Nagar Haveli and Daman and Diu,2020-11-21,0,3275,2,3316
Delhi,2020-11-21,0,468143,8159,517238
Goa,2020-11-21,0,44665,672,46632
Gujarat,2020-11-21,0,177515,3837,194402
Haryana,2020-11-21,0,190067,2138,212355
Himachal Pradesh,2020-11-21,0,25455,500,32785
Jammu and Kashmir,2020-11-21,0,98076,1622,105376
Jharkhand,2020-11-21,0,103624,939,107157
Karnataka,2020-11-21,0,833169,11621,869561
Kerala,2020-11-21,0,481718,1997,551669
Ladakh,2020-11-21,0,6743,96,7787
Madhya Pradesh,2020-11-21,0,176006,3138,189546
Maharashtra,2020-11-21,0,1642916,46511,1768695
Manipur,2020-11-21,0,19620,232,22748
Meghalaya,2020-11-21,0,10158,106,11152
Mizoram,2020-11-21,0,3111,5,3607
Nagaland,2020-11-21,0,9208,56,10608
Odisha,2020-11-21,0,303897,1608,312545
Puducherry,2020-11-21,0,35355,609,36585
Punjab,2020-11-21,0,133919,4572,144995
Rajasthan,2020-11-21,0,214616,2130,237669
Sikkim,2020-11-21,0,4271,96,4632
Tamil Nadu,2020-11-21,0,741705,11568,766677
Telangana,2020-11-21,0,249157,1426,262653
Tripura,2020-11-21,0,31084,366,32367
Uttarakhand,2020-11-21,0,65562,1138,70205
Uttar Pradesh,2020-11-21,0,491131,7500,521988
West Bengal,2020-11-21,0,415609,7923,449131
Andaman and Nicobar Islands,2020-11-22,0,4428,61,4631
Andhra Pradesh,2020-11-22,0,839395,6927,861092
Arunachal Pradesh,2020-11-22,0,14937,49,16037
Assam,2020-11-22,0,207222,973,211427
Bihar,2020-11-22,0,222879,1216,229177
Chandigarh,2020-11-22,0,15198,258,16591
Chhattisgarh,2020-11-22,0,198316,2713,221688
Dadra and Nagar Haveli and Daman and Diu,2020-11-22,0,3276,2,3317
Delhi,2020-11-22,0,475106,8270,523117
Goa,2020-11-22,0,44812,675,46748
Gujarat,2020-11-22,0,178786,3846,195917
Haryana,2020-11-22,0,192533,2163,215021
Himachal Pradesh,2020-11-22,0,26112,518,33700
Jammu and Kashmir,2020-11-22,0,98640,1624,105984
Jharkhand,2020-11-22,0,103957,945,107332
Karnataka,2020-11-22,0,834968,11641,871342
Kerala,2020-11-22,0,488437,2022,557441
Ladakh,2020-11-22,0,6856,98,7866
Madhya Pradesh,2020-11-22,0,176905,3149,191246
Maharashtra,2020-11-22,0,1647004,46573,1774455
Manipur,2020-11-22,0,19813,233,23018
Meghalaya,2020-11-22,0,10236,108,11269
Mizoram,2020-11-22,0,3157,5,3647
Nagaland,2020-11-22,0,9242,57,10674
Odisha,2020-11-22,0,304908,1625,313323
Puducherry,2020-11-22,0,35437,609,36648
Punjab,2020-11-22,0,134511,4595,145667
Rajasthan,2020-11-22,0,216579,2146,240676
Sikkim,2020-11-22,0,4304,98,4691
Tamil Nadu,2020-11-22,0,743838,11586,768340
Telangana,2020-11-22,0,250453,1430,263526
Tripura,2020-11-22,0,31179,366,32415
Uttarakhand,2020-11-22,0,65562,1146,70790
Uttar Pradesh,2020-11-22,0,493228,7524,524223
West Bengal,2020-11-22,0,419403,7976,452770
Andaman and Nicobar Islands,2020-11-23,0,4440,61,4641
Andhra Pradesh,2020-11-23,0,841026,6938,862213
Arunachal Pradesh,2020-11-23,0,14972,49,16061
Assam,2020-11-23,0,207397,974,211513
Bihar,2020-11-23,0,223484,1221,229544
Chandigarh,2020-11-23,0,15317,260,16671
Chhattisgarh,2020-11-23,0,199311,2732,223436
Dadra and Nagar Haveli and Daman and Diu,2020-11-23,0,3280,2,3321
Delhi,2020-11-23,0,481260,8391,529863
Goa,2020-11-23,0,44979,677,46826
Gujarat,2020-11-23,0,179953,3859,197412
Haryana,2020-11-23,0,194768,2188,217300
Himachal Pradesh,2020-11-23,0,26756,537,34327
Jammu and Kashmir,2020-11-23,0,99219,1629,106548
Jharkhand,2020-11-23,0,104229,951,107469
Karnataka,2020-11-23,0,836505,11654,873046
Kerala,2020-11-23,0,494664,2049,562695
Ladakh,2020-11-23,0,6911,100,7939
Madhya Pradesh,2020-11-23,0,178117,3162,193044
Maharashtra,2020-11-23,0,1651064,46623,1780208
Manipur,2020-11-23,0,20018,236,23400
Meghalaya,2020-11-23,0,10335,110,11339
Mizoram,2020-11-23,0,3192,5,3660
Nagaland,2020-11-23,0,9308,59,10777
Odisha,2020-11-23,0,305813,1640,313961
Puducherry,2020-11-23,0,35525,609,36693
Punjab,2020-11-23,0,135008,4614,146346
Rajasthan,2020-11-23,0,218583,2163,243936
Sikkim,2020-11-23,0,4345,99,4722
Tamil Nadu,2020-11-23,0,745848,11605,769995
Telangana,2020-11-23,0,251468,1433,264128
Tripura,2020-11-23,0,31269,369,32434
Uttarakhand,2020-11-23,0,65733,1155,71256
Uttar Pradesh,2020-11-23,0,495415,7559,526780
West Bengal,2020-11-23,0,423129,8025,456361
Andaman and Nicobar Islands,2020-11-24,0,4453,61,4656
Andhra Pradesh,2020-11-24,0,842416,6948,862758
Arunachal Pradesh,2020-11-24,0,15036,49,16092
Assam,2020-11-24,0,207528,975,211682
Bihar,2020-11-24,0,224073,1227,230094
Chandigarh,2020-11-24,0,15389,263,16769
Chhattisgarh,2020-11-24,0,200825,2746,225497
Dadra and Nagar Haveli and Daman and Diu,2020-11-24,0,3283,2,3325
Delhi,2020-11-24,0,488476,8512,534317
Goa,2020-11-24,0,45083,677,46901
Gujarat,2020-11-24,0,181187,3876,198899
Haryana,2020-11-24,0,197335,2216,219963
Himachal Pradesh,2020-11-24,0,27541,560,34781
Jammu and Kashmir,2020-11-24,0,99827,1641,106899
Jharkhand,2020-11-24,0,104533,953,107688
Karnataka,2020-11-24,0,838150,11678,874555
Kerala,2020-11-24,0,500089,2071,566452
Ladakh,2020-11-24,0,6985,101,7945
Madhya Pradesh,2020-11-24,0,179237,3172,194745
Maharashtra,2020-11-24,0,1654793,46653,1784361
Manipur,2020-11-24,0,20374,238,23650
Meghalaya,2020-11-24,0,10392,110,11397
Mizoram,2020-11-24,0,3203,5,3710
Nagaland,2020-11-24,0,9347,61,10852
Odisha,2020-11-24,0,306726,1657,314629
Puducherry,2020-11-24,0,35582,609,36718
Punjab,2020-11-24,0,135739,4631,147057
Rajasthan,2020-11-24,0,220871,2181,247168
Sikkim,2020-11-24,0,4406,100,4736
Tamil Nadu,2020-11-24,0,747752,11622,771619
Telangana,2020-11-24,0,252565,1437,265049
Tripura,2020-11-24,0,31296,370,32493
Uttarakhand,2020-11-24,0,66172,1162,71632
Uttar Pradesh,2020-11-24,0,497475,7582,528833
West Bengal,2020-11-24,0,426816,8072,459918
Andaman and Nicobar Islands,2020-11-25,0,4464,61,4667
Andhra Pradesh,2020-11-25,0,843863,6956,863843
Arunachal Pradesh,2020-11-25,0,15091,49,16144
Assam,2020-11-25,0,207649,976,211839
Bihar,2020-11-25,0,224715,1233,230845
Chandigarh,2020-11-25,0,15455,265,16848
Chhattisgarh,2020-11-25,0,201744,2767,227326
Dadra and Nagar Haveli and Daman and Diu,2020-11-25,0,3286,2,3325
Delhi,2020-11-25,0,493419,8621,540541
Goa,2020-11-25,0,45168,679,47068
Gujarat,2020-11-25,0,182473,3892,200409
Haryana,2020-11-25,0,199278,2249,222292
Himachal Pradesh,2020-11-25,0,28007,572,35729
Jammu and Kashmir,2020-11-25,0,100322,1651,107330
Jharkhand,2020-11-25,0,104724,955,107921
Karnataka,2020-11-25,0,840099,11695,876425
Kerala,2020-11-25,0,505238,2095,571872
Ladakh,2020-11-25,0,7069,105,8028
Madhya Pradesh,2020-11-25,0,180349,3183,196511
Maharashtra,2020-11-25,0,1658879,46683,1789800
Manipur,2020-11-25,0,20525,240,23940
Meghalaya,2020-11-25,0,10451,110,11454
Mizoram,2020-11-25,0,3298,5,3745
Nagaland,2020-11-25,0,9397,61,10931
Odisha,2020-11-25,0,307374,1671,315271
Puducherry,2020-11-25,0,35671,609,36769
Punjab,2020-11-25,0,136178,4653,147665
Rajasthan,2020-11-25,0,223085,2200,250482
Sikkim,2020-11-25,0,4437,102,4777
Tamil Nadu,2020-11-25,0,749662,11639,773176
Telangana,2020-11-25,0,253715,1441,266042
Tripura,2020-11-25,0,31368,370,32528
Uttarakhand,2020-11-25,0,66349,1173,72160
Uttar Pradesh,2020-11-25,0,499507,7615,531050
West Bengal,2020-11-25,0,430462,8121,463463
Andaman and Nicobar Islands,2020-11-26,0,4479,61,4677
Andhra Pradesh,2020-11-26,0,845039,6962,864674
Arunachal Pradesh,2020-11-26,0,15157,49,16174
Assam,2020-11-26,0,207766,978,212021
Bihar,2020-11-26,0,225077,1237,231539
Chandigarh,2020-11-26,0,15532,266,16925
Chhattisgarh,2020-11-26,0,201744,2783,229203
Dadra and Nagar Haveli and Daman and Diu,2020-11-26,0,3290,2,3327
Delhi,2020-11-26,0,498780,8720,545787
Goa,2020-11-26,0,45229,683,47193
Gujarat,2020-11-26,0,183756,3906,201949
Haryana,2020-11-26,0,201250,2291,224489
Himachal Pradesh,2020-11-26,0,28106,585,36566
Jammu and Kashmir,2020-11-26,0,100892,1663,107819
Jharkhand,2020-11-26,0,105040,958,108158
Karnataka,2020-11-26,0,841432,11714,878055
Kerala,2020-11-26,0,511008,2121,578363
Ladakh,2020-11-26,0,7125,108,8119
Madhya Pradesh,2020-11-26,0,181345,3197,198284
Maharashtra,2020-11-26,0,1663723,46748,1795959
Manipur,2020-11-26,0,20640,245,24133
Meghalaya,2020-11-26,0,10488,110,11513
Mizoram,2020-11-26,0,3319,5,3765
Nagaland,2020-11-26,0,9463,61,10991
Odisha,2020-11-26,0,308102,1687,316001
Puducherry,2020-11-26,0,35671,609,36820
Punjab,2020-11-26,0,136622,4684,148435
Rajasthan,2020-11-26,0,225229,2218,253767
Sikkim,2020-11-26,0,4481,102,4819
Tamil Nadu,2020-11-26,0,751535,11655,774710
Telangana,2020-11-26,0,254676,1444,266904
Tripura,2020-11-26,0,31441,370,32578
Uttarakhand,2020-11-26,0,66799,1185,72642
Uttar Pradesh,2020-11-26,0,500835,7644,533355
West Bengal,2020-11-26,0,434067,8172,466991
Andaman and Nicobar Islands,2020-11-27,0,4491,61,4682
Andhra Pradesh,2020-11-27,0,846120,6970,865705
Arunachal Pradesh,2020-11-27,0,15229,49,16204
Assam,2020-11-27,0,207908,978,212171
Bihar,2020-11-27,0,225602,1243,232235
Chandigarh,2020-11-27,0,15612,270,17051
Chhattisgarh,2020-11-27,0,204198,2801,230956
Dadra and Nagar Haveli and Daman and Diu,2020-11-27,0,3293,2,3328
Delhi,2020-11-27,0,503717,8811,551262
Goa,2020-11-27,0,45340,685,47341
Gujarat,2020-11-27,0,185058,3922,203509
Haryana,2020-11-27,0,203517,2316,226611
Himachal Pradesh,2020-11-27,0,29020,599,37497
Jammu and Kashmir,2020-11-27,0,101363,1668,108306
Jharkhand,2020-11-27,0,105258,961,108388
Karnataka,2020-11-27,0,842499,11726,879560
Kerala,2020-11-27,0,516978,2148,583741
Ladakh,2020-11-27,0,7154,113,8228
Madhya Pradesh,2020-11-27,0,182544,3209,199952
Maharashtra,2020-11-27,0,1668538,46813,1802365
Manipur,2020-11-27,0,20798,249,24292
Meghalaya,2020-11-27,0,10524,110,11581
Mizoram,2020-11-27,0,3352,5,3788
Nagaland,2020-11-27,0,9595,63,11060
Odisha,2020-11-27,0,308839,1704,316645
Puducherry,2020-11-27,0,35687,609,36840
Punjab,2020-11-27,0,137089,4710,149278
Rajasthan,2020-11-27,0,227408,2237,256947
Sikkim,2020-11-27,0,4501,102,4871
Tamil Nadu,2020-11-27,0,753332,11669,776174
Telangana,2020-11-27,0,255378,1448,267665
Tripura,2020-11-27,0,31499,370,32610
Uttarakhand,2020-11-27,0,67119,1196,72997
Uttar Pradesh,2020-11-27,0,502353,7674,535449
West Bengal,2020-11-27,0,437604,8224,470498
Andaman and Nicobar Islands,2020-11-28,0,4508,61,4689
Andhra Pradesh,2020-11-28,0,847325,6976,866438
Arunachal Pradesh,2020-11-28,0,15270,50,16231
Assam,2020-11-28,0,208068,980,212320
Bihar,2020-11-28,0,226267,1248,232916
Chandigarh,2020-11-28,0,15697,270,17157
Chhattisgarh,2020-11-28,0,208183,2813,232835
Dadra and Nagar Haveli and Daman and Diu,2020-11-28,0,3301,2,3330
Delhi,2020-11-28,0,509654,8909,556744
Goa,2020-11-28,0,45492,686,47491
Gujarat,2020-11-28,0,186446,3938,205116
Haryana,2020-11-28,0,206001,2345,228746
Himachal Pradesh,2020-11-28,0,29510,612,38327
Jammu and Kashmir,2020-11-28,0,101959,1676,108871
